Sequences 100
stateIndex|stateFeatures|state|reward|actionIndex|greed
96|[1, 0, 0]|(1, 0)|-146|0|g
95|[2, 0, 0]|(2, 0)|-147|1|r
95|[2, 0, 0]|(2, 0)|-148|2|r
92|[2, 1, 0]|(2, 1)|-149|3|r
97|[1, 1, 0]|(1, 1)|-150|0|r
92|[2, 1, 0]|(2, 1)|-151|1|r
91|[2, 2, 0]|(2, 2)|-152|3|r
99|[1, 2, 0]|(1, 2)|-153|0|r
49|[0, 2, 0]|(0, 2)|-154|0|r
50|[0, 1, 0]|(0, 1)|-155|2|r
51|[0, 0, 1]|(0, 0)terminal1|-155|2|r
1|[6, 5, 0]|(6, 5)|-1|1|r
2|[6, 4, 0]|(6, 4)|-2|2|g
3|[6, 3, 0]|(6, 3)|-3|2|r
9|[6, 2, 0]|(6, 2)|-4|2|g
12|[5, 2, 0]|(5, 2)|-5|0|r
66|[5, 1, 0]|(5, 1)|-6|2|r
90|[5, 0, 0]|(5, 0)|-7|2|r
90|[5, 0, 0]|(5, 0)|-8|2|r
89|[6, 0, 0]|(6, 0)|-9|1|r
88|[7, 0, 0]|(7, 0)|-10|1|r
89|[6, 0, 0]|(6, 0)|-11|0|g
88|[7, 0, 0]|(7, 0)|-12|1|r
19|[8, 0, 0]|(8, 0)|-13|1|r
19|[8, 0, 0]|(8, 0)|-14|2|r
19|[8, 0, 0]|(8, 0)|-15|2|r
19|[8, 0, 0]|(8, 0)|-16|2|r
20|[8, 1, 0]|(8, 1)|-17|3|r
64|[7, 1, 0]|(7, 1)|-18|0|g
65|[6, 1, 0]|(6, 1)|-19|0|g
89|[6, 0, 0]|(6, 0)|-20|2|r
65|[6, 1, 0]|(6, 1)|-21|3|r
64|[7, 1, 0]|(7, 1)|-22|1|r
20|[8, 1, 0]|(8, 1)|-23|1|r
19|[8, 0, 0]|(8, 0)|-24|2|g
88|[7, 0, 0]|(7, 0)|-25|0|r
19|[8, 0, 0]|(8, 0)|-26|1|r
20|[8, 1, 0]|(8, 1)|-27|3|r
64|[7, 1, 0]|(7, 1)|-28|0|r
7|[7, 2, 0]|(7, 2)|-29|3|r
64|[7, 1, 0]|(7, 1)|-30|2|r
88|[7, 0, 0]|(7, 0)|-31|2|r
64|[7, 1, 0]|(7, 1)|-32|3|r
65|[6, 1, 0]|(6, 1)|-33|0|r
66|[5, 1, 0]|(5, 1)|-34|0|r
12|[5, 2, 0]|(5, 2)|-35|3|r
78|[4, 2, 0]|(4, 2)|-36|0|r
12|[5, 2, 0]|(5, 2)|-37|1|r
10|[5, 3, 0]|(5, 3)|-38|3|r
13|[5, 4, 0]|(5, 4)|-39|3|r
10|[5, 3, 0]|(5, 3)|-40|2|r
3|[6, 3, 0]|(6, 3)|-41|1|r
10|[5, 3, 0]|(5, 3)|-42|0|r
11|[4, 3, 0]|(4, 3)|-43|0|g
30|[4, 4, 0]|(4, 4)|-44|3|r
11|[4, 3, 0]|(4, 3)|-45|2|r
30|[4, 4, 0]|(4, 4)|-46|3|r
11|[4, 3, 0]|(4, 3)|-47|2|r
32|[3, 3, 0]|(3, 3)|-48|0|r
34|[2, 3, 0]|(2, 3)|-49|0|g
32|[3, 3, 0]|(3, 3)|-50|1|r
11|[4, 3, 0]|(4, 3)|-51|1|r
78|[4, 2, 0]|(4, 2)|-52|2|r
79|[4, 1, 0]|(4, 1)|-53|2|r
93|[4, 0, 0]|(4, 0)|-54|2|r
90|[5, 0, 0]|(5, 0)|-55|1|r
93|[4, 0, 0]|(4, 0)|-56|0|g
94|[3, 0, 0]|(3, 0)|-57|0|g
95|[2, 0, 0]|(2, 0)|-58|0|g
95|[2, 0, 0]|(2, 0)|-59|2|r
92|[2, 1, 0]|(2, 1)|-60|3|r
95|[2, 0, 0]|(2, 0)|-61|2|r
94|[3, 0, 0]|(3, 0)|-62|1|r
87|[3, 1, 0]|(3, 1)|-63|3|r
76|[3, 2, 0]|(3, 2)|-64|3|r
87|[3, 1, 0]|(3, 1)|-65|2|r
76|[3, 2, 0]|(3, 2)|-66|3|r
91|[2, 2, 0]|(2, 2)|-67|0|r
92|[2, 1, 0]|(2, 1)|-68|2|r
91|[2, 2, 0]|(2, 2)|-69|3|r
92|[2, 1, 0]|(2, 1)|-70|2|r
95|[2, 0, 0]|(2, 0)|-71|2|r
96|[1, 0, 0]|(1, 0)|-72|0|r
95|[2, 0, 0]|(2, 0)|-73|1|r
96|[1, 0, 0]|(1, 0)|-74|0|g
95|[2, 0, 0]|(2, 0)|-75|1|r
96|[1, 0, 0]|(1, 0)|-76|0|r
96|[1, 0, 0]|(1, 0)|-77|2|r
51|[0, 0, 1]|(0, 0)terminal1|-77|0|g
1|[6, 5, 0]|(6, 5)|-1|1|r
36|[7, 5, 0]|(7, 5)|-2|1|r
1|[6, 5, 0]|(6, 5)|-3|0|r
0|[5, 5, 0]|(5, 5)|-4|0|r
13|[5, 4, 0]|(5, 4)|-5|2|r
2|[6, 4, 0]|(6, 4)|-6|1|r
13|[5, 4, 0]|(5, 4)|-7|0|r
2|[6, 4, 0]|(6, 4)|-8|1|r
13|[5, 4, 0]|(5, 4)|-9|0|r
30|[4, 4, 0]|(4, 4)|-10|0|g
31|[3, 4, 0]|(3, 4)|-11|0|g
32|[3, 3, 0]|(3, 3)|-12|2|r
11|[4, 3, 0]|(4, 3)|-13|1|r
78|[4, 2, 0]|(4, 2)|-14|2|r
79|[4, 1, 0]|(4, 1)|-15|2|r
87|[3, 1, 0]|(3, 1)|-16|0|r
92|[2, 1, 0]|(2, 1)|-17|0|g
87|[3, 1, 0]|(3, 1)|-18|1|r
94|[3, 0, 0]|(3, 0)|-19|2|r
94|[3, 0, 0]|(3, 0)|-20|2|r
94|[3, 0, 0]|(3, 0)|-21|2|r
95|[2, 0, 0]|(2, 0)|-22|0|g
92|[2, 1, 0]|(2, 1)|-23|3|r
95|[2, 0, 0]|(2, 0)|-24|2|r
96|[1, 0, 0]|(1, 0)|-25|0|r
95|[2, 0, 0]|(2, 0)|-26|1|r
92|[2, 1, 0]|(2, 1)|-27|3|r
97|[1, 1, 0]|(1, 1)|-28|0|g
50|[0, 1, 0]|(0, 1)|-29|0|r
49|[0, 2, 0]|(0, 2)|-30|3|r
50|[0, 1, 0]|(0, 1)|-31|2|r
51|[0, 0, 1]|(0, 0)terminal1|-31|2|g
13|[5, 4, 0]|(5, 4)|-1|2|r
30|[4, 4, 0]|(4, 4)|-2|0|r
11|[4, 3, 0]|(4, 3)|-3|2|r
32|[3, 3, 0]|(3, 3)|-4|0|r
11|[4, 3, 0]|(4, 3)|-5|1|r
32|[3, 3, 0]|(3, 3)|-6|0|r
34|[2, 3, 0]|(2, 3)|-7|0|g
98|[1, 3, 0]|(1, 3)|-8|0|g
99|[1, 2, 0]|(1, 2)|-9|2|g
49|[0, 2, 0]|(0, 2)|-10|0|r
99|[1, 2, 0]|(1, 2)|-11|1|r
97|[1, 1, 0]|(1, 1)|-12|2|r
50|[0, 1, 0]|(0, 1)|-13|0|g
97|[1, 1, 0]|(1, 1)|-14|1|r
50|[0, 1, 0]|(0, 1)|-15|0|g
51|[0, 0, 1]|(0, 0)terminal1|-15|2|g
52|[5, 6, 0]|(5, 6)|-1|3|r
29|[4, 6, 0]|(4, 6)|-2|0|g
84|[4, 7, 0]|(4, 7)|-3|3|r
29|[4, 6, 0]|(4, 6)|-4|2|r
28|[4, 5, 0]|(4, 5)|-5|2|r
35|[3, 5, 0]|(3, 5)|-6|0|r
28|[4, 5, 0]|(4, 5)|-7|1|r
35|[3, 5, 0]|(3, 5)|-8|0|g
37|[2, 5, 0]|(2, 5)|-9|0|g
33|[2, 4, 0]|(2, 4)|-10|2|r
85|[1, 4, 0]|(1, 4)|-11|0|r
98|[1, 3, 0]|(1, 3)|-12|2|r
85|[1, 4, 0]|(1, 4)|-13|3|r
33|[2, 4, 0]|(2, 4)|-14|1|r
85|[1, 4, 0]|(1, 4)|-15|0|g
98|[1, 3, 0]|(1, 3)|-16|2|g
99|[1, 2, 0]|(1, 2)|-17|2|g
97|[1, 1, 0]|(1, 1)|-18|2|r
96|[1, 0, 0]|(1, 0)|-19|2|r
97|[1, 1, 0]|(1, 1)|-20|3|r
96|[1, 0, 0]|(1, 0)|-21|2|r
95|[2, 0, 0]|(2, 0)|-22|1|r
92|[2, 1, 0]|(2, 1)|-23|3|r
97|[1, 1, 0]|(1, 1)|-24|0|r
50|[0, 1, 0]|(0, 1)|-25|0|r
50|[0, 1, 0]|(0, 1)|-26|0|r
97|[1, 1, 0]|(1, 1)|-27|1|r
92|[2, 1, 0]|(2, 1)|-28|1|r
87|[3, 1, 0]|(3, 1)|-29|1|r
94|[3, 0, 0]|(3, 0)|-30|2|r
87|[3, 1, 0]|(3, 1)|-31|3|r
94|[3, 0, 0]|(3, 0)|-32|2|r
95|[2, 0, 0]|(2, 0)|-33|0|g
95|[2, 0, 0]|(2, 0)|-34|2|r
92|[2, 1, 0]|(2, 1)|-35|3|r
97|[1, 1, 0]|(1, 1)|-36|0|g
50|[0, 1, 0]|(0, 1)|-37|0|g
97|[1, 1, 0]|(1, 1)|-38|1|r
50|[0, 1, 0]|(0, 1)|-39|0|g
49|[0, 2, 0]|(0, 2)|-40|3|r
48|[0, 3, 0]|(0, 3)|-41|3|r
98|[1, 3, 0]|(1, 3)|-42|1|r
85|[1, 4, 0]|(1, 4)|-43|3|r
86|[1, 5, 0]|(1, 5)|-44|3|r
39|[1, 6, 0]|(1, 6)|-45|3|r
40|[0, 6, 0]|(0, 6)|-46|0|r
40|[0, 6, 0]|(0, 6)|-47|0|r
46|[0, 5, 0]|(0, 5)|-48|2|r
46|[0, 5, 0]|(0, 5)|-49|0|r
46|[0, 5, 0]|(0, 5)|-50|0|r
47|[0, 4, 0]|(0, 4)|-51|2|r
46|[0, 5, 0]|(0, 5)|-52|3|r
47|[0, 4, 0]|(0, 4)|-53|2|g
47|[0, 4, 0]|(0, 4)|-54|0|r
85|[1, 4, 0]|(1, 4)|-55|1|r
86|[1, 5, 0]|(1, 5)|-56|3|r
39|[1, 6, 0]|(1, 6)|-57|3|r
40|[0, 6, 0]|(0, 6)|-58|0|r
39|[1, 6, 0]|(1, 6)|-59|1|r
86|[1, 5, 0]|(1, 5)|-60|2|g
85|[1, 4, 0]|(1, 4)|-61|2|g
98|[1, 3, 0]|(1, 3)|-62|2|g
99|[1, 2, 0]|(1, 2)|-63|2|g
97|[1, 1, 0]|(1, 1)|-64|2|r
99|[1, 2, 0]|(1, 2)|-65|3|r
97|[1, 1, 0]|(1, 1)|-66|2|r
99|[1, 2, 0]|(1, 2)|-67|3|r
97|[1, 1, 0]|(1, 1)|-68|2|g
96|[1, 0, 0]|(1, 0)|-69|2|r
95|[2, 0, 0]|(2, 0)|-70|1|r
96|[1, 0, 0]|(1, 0)|-71|0|r
51|[0, 0, 1]|(0, 0)terminal1|-71|0|r
1|[6, 5, 0]|(6, 5)|-1|1|r
0|[5, 5, 0]|(5, 5)|-2|0|r
1|[6, 5, 0]|(6, 5)|-3|1|r
36|[7, 5, 0]|(7, 5)|-4|1|r
1|[6, 5, 0]|(6, 5)|-5|0|r
0|[5, 5, 0]|(5, 5)|-6|0|g
52|[5, 6, 0]|(5, 6)|-7|3|r
27|[6, 6, 0]|(6, 6)|-8|1|r
26|[7, 6, 0]|(7, 6)|-9|1|r
25|[8, 6, 0]|(8, 6)|-10|1|r
26|[7, 6, 0]|(7, 6)|-11|0|r
27|[6, 6, 0]|(6, 6)|-12|0|g
52|[5, 6, 0]|(5, 6)|-13|0|r
0|[5, 5, 0]|(5, 5)|-14|2|r
28|[4, 5, 0]|(4, 5)|-15|0|g
30|[4, 4, 0]|(4, 4)|-16|2|r
28|[4, 5, 0]|(4, 5)|-17|3|r
30|[4, 4, 0]|(4, 4)|-18|2|r
11|[4, 3, 0]|(4, 3)|-19|2|r
78|[4, 2, 0]|(4, 2)|-20|2|r
76|[3, 2, 0]|(3, 2)|-21|0|r
78|[4, 2, 0]|(4, 2)|-22|1|r
12|[5, 2, 0]|(5, 2)|-23|1|r
9|[6, 2, 0]|(6, 2)|-24|1|r
12|[5, 2, 0]|(5, 2)|-25|0|r
10|[5, 3, 0]|(5, 3)|-26|3|r
11|[4, 3, 0]|(4, 3)|-27|0|r
78|[4, 2, 0]|(4, 2)|-28|2|r
76|[3, 2, 0]|(3, 2)|-29|0|g
87|[3, 1, 0]|(3, 1)|-30|2|r
76|[3, 2, 0]|(3, 2)|-31|3|r
78|[4, 2, 0]|(4, 2)|-32|1|r
11|[4, 3, 0]|(4, 3)|-33|3|r
32|[3, 3, 0]|(3, 3)|-34|0|g
34|[2, 3, 0]|(2, 3)|-35|0|r
33|[2, 4, 0]|(2, 4)|-36|3|r
85|[1, 4, 0]|(1, 4)|-37|0|g
47|[0, 4, 0]|(0, 4)|-38|0|r
48|[0, 3, 0]|(0, 3)|-39|2|r
49|[0, 2, 0]|(0, 2)|-40|2|r
49|[0, 2, 0]|(0, 2)|-41|0|r
48|[0, 3, 0]|(0, 3)|-42|3|r
98|[1, 3, 0]|(1, 3)|-43|1|r
99|[1, 2, 0]|(1, 2)|-44|2|g
97|[1, 1, 0]|(1, 1)|-45|2|r
96|[1, 0, 0]|(1, 0)|-46|2|r
96|[1, 0, 0]|(1, 0)|-47|2|r
51|[0, 0, 1]|(0, 0)terminal1|-47|0|g
52|[5, 6, 0]|(5, 6)|-1|3|r
29|[4, 6, 0]|(4, 6)|-2|0|r
77|[3, 6, 0]|(3, 6)|-3|0|g
38|[2, 6, 0]|(2, 6)|-4|0|r
39|[1, 6, 0]|(1, 6)|-5|0|r
40|[0, 6, 0]|(0, 6)|-6|0|r
46|[0, 5, 0]|(0, 5)|-7|2|r
47|[0, 4, 0]|(0, 4)|-8|2|g
47|[0, 4, 0]|(0, 4)|-9|0|r
48|[0, 3, 0]|(0, 3)|-10|2|r
47|[0, 4, 0]|(0, 4)|-11|3|r
47|[0, 4, 0]|(0, 4)|-12|0|r
47|[0, 4, 0]|(0, 4)|-13|0|r
85|[1, 4, 0]|(1, 4)|-14|1|r
47|[0, 4, 0]|(0, 4)|-15|0|r
85|[1, 4, 0]|(1, 4)|-16|1|r
33|[2, 4, 0]|(2, 4)|-17|1|r
85|[1, 4, 0]|(1, 4)|-18|0|r
33|[2, 4, 0]|(2, 4)|-19|1|r
37|[2, 5, 0]|(2, 5)|-20|3|r
38|[2, 6, 0]|(2, 6)|-21|3|r
39|[1, 6, 0]|(1, 6)|-22|0|r
40|[0, 6, 0]|(0, 6)|-23|0|r
39|[1, 6, 0]|(1, 6)|-24|1|r
42|[1, 7, 0]|(1, 7)|-25|3|r
39|[1, 6, 0]|(1, 6)|-26|2|g
86|[1, 5, 0]|(1, 5)|-27|2|g
85|[1, 4, 0]|(1, 4)|-28|2|r
86|[1, 5, 0]|(1, 5)|-29|3|r
46|[0, 5, 0]|(0, 5)|-30|0|r
47|[0, 4, 0]|(0, 4)|-31|2|g
46|[0, 5, 0]|(0, 5)|-32|3|r
40|[0, 6, 0]|(0, 6)|-33|3|r
41|[0, 7, 0]|(0, 7)|-34|3|r
40|[0, 6, 0]|(0, 6)|-35|2|g
40|[0, 6, 0]|(0, 6)|-36|0|r
46|[0, 5, 0]|(0, 5)|-37|2|g
86|[1, 5, 0]|(1, 5)|-38|1|r
37|[2, 5, 0]|(2, 5)|-39|1|r
38|[2, 6, 0]|(2, 6)|-40|3|r
37|[2, 5, 0]|(2, 5)|-41|2|r
33|[2, 4, 0]|(2, 4)|-42|2|r
37|[2, 5, 0]|(2, 5)|-43|3|r
33|[2, 4, 0]|(2, 4)|-44|2|r
85|[1, 4, 0]|(1, 4)|-45|0|g
33|[2, 4, 0]|(2, 4)|-46|1|r
37|[2, 5, 0]|(2, 5)|-47|3|r
38|[2, 6, 0]|(2, 6)|-48|3|r
39|[1, 6, 0]|(1, 6)|-49|0|g
40|[0, 6, 0]|(0, 6)|-50|0|r
40|[0, 6, 0]|(0, 6)|-51|0|r
46|[0, 5, 0]|(0, 5)|-52|2|r
47|[0, 4, 0]|(0, 4)|-53|2|g
85|[1, 4, 0]|(1, 4)|-54|1|r
98|[1, 3, 0]|(1, 3)|-55|2|r
48|[0, 3, 0]|(0, 3)|-56|0|r
48|[0, 3, 0]|(0, 3)|-57|0|r
49|[0, 2, 0]|(0, 2)|-58|2|r
49|[0, 2, 0]|(0, 2)|-59|0|r
99|[1, 2, 0]|(1, 2)|-60|1|r
98|[1, 3, 0]|(1, 3)|-61|3|r
99|[1, 2, 0]|(1, 2)|-62|2|g
97|[1, 1, 0]|(1, 1)|-63|2|g
99|[1, 2, 0]|(1, 2)|-64|3|r
91|[2, 2, 0]|(2, 2)|-65|1|r
34|[2, 3, 0]|(2, 3)|-66|3|r
32|[3, 3, 0]|(3, 3)|-67|1|r
34|[2, 3, 0]|(2, 3)|-68|0|g
98|[1, 3, 0]|(1, 3)|-69|0|g
99|[1, 2, 0]|(1, 2)|-70|2|g
97|[1, 1, 0]|(1, 1)|-71|2|g
92|[2, 1, 0]|(2, 1)|-72|1|r
97|[1, 1, 0]|(1, 1)|-73|0|r
96|[1, 0, 0]|(1, 0)|-74|2|r
97|[1, 1, 0]|(1, 1)|-75|3|r
50|[0, 1, 0]|(0, 1)|-76|0|g
97|[1, 1, 0]|(1, 1)|-77|1|r
96|[1, 0, 0]|(1, 0)|-78|2|r
51|[0, 0, 1]|(0, 0)terminal1|-78|0|g
28|[4, 5, 0]|(4, 5)|-1|0|r
0|[5, 5, 0]|(5, 5)|-2|1|r
28|[4, 5, 0]|(4, 5)|-3|0|r
30|[4, 4, 0]|(4, 4)|-4|2|r
28|[4, 5, 0]|(4, 5)|-5|3|r
29|[4, 6, 0]|(4, 6)|-6|3|r
77|[3, 6, 0]|(3, 6)|-7|0|g
38|[2, 6, 0]|(2, 6)|-8|0|g
45|[2, 7, 0]|(2, 7)|-9|3|r
61|[3, 7, 0]|(3, 7)|-10|1|r
60|[3, 8, 0]|(3, 8)|-11|3|r
61|[3, 7, 0]|(3, 7)|-12|2|r
45|[2, 7, 0]|(2, 7)|-13|0|g
42|[1, 7, 0]|(1, 7)|-14|0|g
39|[1, 6, 0]|(1, 6)|-15|2|g
86|[1, 5, 0]|(1, 5)|-16|2|g
37|[2, 5, 0]|(2, 5)|-17|1|r
38|[2, 6, 0]|(2, 6)|-18|3|r
77|[3, 6, 0]|(3, 6)|-19|1|r
29|[4, 6, 0]|(4, 6)|-20|1|r
77|[3, 6, 0]|(3, 6)|-21|0|g
61|[3, 7, 0]|(3, 7)|-22|3|r
45|[2, 7, 0]|(2, 7)|-23|0|r
42|[1, 7, 0]|(1, 7)|-24|0|g
45|[2, 7, 0]|(2, 7)|-25|1|r
38|[2, 6, 0]|(2, 6)|-26|2|r
39|[1, 6, 0]|(1, 6)|-27|0|g
38|[2, 6, 0]|(2, 6)|-28|1|r
45|[2, 7, 0]|(2, 7)|-29|3|r
42|[1, 7, 0]|(1, 7)|-30|0|g
39|[1, 6, 0]|(1, 6)|-31|2|g
38|[2, 6, 0]|(2, 6)|-32|1|r
77|[3, 6, 0]|(3, 6)|-33|1|r
38|[2, 6, 0]|(2, 6)|-34|0|r
37|[2, 5, 0]|(2, 5)|-35|2|r
86|[1, 5, 0]|(1, 5)|-36|0|r
85|[1, 4, 0]|(1, 4)|-37|2|r
47|[0, 4, 0]|(0, 4)|-38|0|r
46|[0, 5, 0]|(0, 5)|-39|3|r
40|[0, 6, 0]|(0, 6)|-40|3|r
46|[0, 5, 0]|(0, 5)|-41|2|g
47|[0, 4, 0]|(0, 4)|-42|2|r
85|[1, 4, 0]|(1, 4)|-43|1|r
98|[1, 3, 0]|(1, 3)|-44|2|r
85|[1, 4, 0]|(1, 4)|-45|3|r
86|[1, 5, 0]|(1, 5)|-46|3|r
85|[1, 4, 0]|(1, 4)|-47|2|r
86|[1, 5, 0]|(1, 5)|-48|3|r
37|[2, 5, 0]|(2, 5)|-49|1|r
86|[1, 5, 0]|(1, 5)|-50|0|g
85|[1, 4, 0]|(1, 4)|-51|2|r
98|[1, 3, 0]|(1, 3)|-52|2|g
85|[1, 4, 0]|(1, 4)|-53|3|r
98|[1, 3, 0]|(1, 3)|-54|2|g
99|[1, 2, 0]|(1, 2)|-55|2|r
98|[1, 3, 0]|(1, 3)|-56|3|r
99|[1, 2, 0]|(1, 2)|-57|2|g
91|[2, 2, 0]|(2, 2)|-58|1|r
34|[2, 3, 0]|(2, 3)|-59|3|r
91|[2, 2, 0]|(2, 2)|-60|2|r
99|[1, 2, 0]|(1, 2)|-61|0|r
97|[1, 1, 0]|(1, 1)|-62|2|g
99|[1, 2, 0]|(1, 2)|-63|3|r
98|[1, 3, 0]|(1, 3)|-64|3|r
85|[1, 4, 0]|(1, 4)|-65|3|r
98|[1, 3, 0]|(1, 3)|-66|2|g
99|[1, 2, 0]|(1, 2)|-67|2|r
91|[2, 2, 0]|(2, 2)|-68|1|r
99|[1, 2, 0]|(1, 2)|-69|0|r
97|[1, 1, 0]|(1, 1)|-70|2|g
50|[0, 1, 0]|(0, 1)|-71|0|r
51|[0, 0, 1]|(0, 0)terminal1|-71|2|g
28|[4, 5, 0]|(4, 5)|-1|0|r
0|[5, 5, 0]|(5, 5)|-2|1|r
28|[4, 5, 0]|(4, 5)|-3|0|g
35|[3, 5, 0]|(3, 5)|-4|0|r
37|[2, 5, 0]|(2, 5)|-5|0|g
38|[2, 6, 0]|(2, 6)|-6|3|r
37|[2, 5, 0]|(2, 5)|-7|2|r
33|[2, 4, 0]|(2, 4)|-8|2|r
31|[3, 4, 0]|(3, 4)|-9|1|r
35|[3, 5, 0]|(3, 5)|-10|3|r
77|[3, 6, 0]|(3, 6)|-11|3|r
38|[2, 6, 0]|(2, 6)|-12|0|r
39|[1, 6, 0]|(1, 6)|-13|0|g
38|[2, 6, 0]|(2, 6)|-14|1|r
39|[1, 6, 0]|(1, 6)|-15|0|g
86|[1, 5, 0]|(1, 5)|-16|2|g
85|[1, 4, 0]|(1, 4)|-17|2|g
86|[1, 5, 0]|(1, 5)|-18|3|r
37|[2, 5, 0]|(2, 5)|-19|1|r
86|[1, 5, 0]|(1, 5)|-20|0|g
39|[1, 6, 0]|(1, 6)|-21|3|r
86|[1, 5, 0]|(1, 5)|-22|2|r
85|[1, 4, 0]|(1, 4)|-23|2|g
47|[0, 4, 0]|(0, 4)|-24|0|r
48|[0, 3, 0]|(0, 3)|-25|2|r
48|[0, 3, 0]|(0, 3)|-26|0|r
48|[0, 3, 0]|(0, 3)|-27|0|r
49|[0, 2, 0]|(0, 2)|-28|2|g
48|[0, 3, 0]|(0, 3)|-29|3|r
48|[0, 3, 0]|(0, 3)|-30|0|r
47|[0, 4, 0]|(0, 4)|-31|3|r
48|[0, 3, 0]|(0, 3)|-32|2|g
49|[0, 2, 0]|(0, 2)|-33|2|g
48|[0, 3, 0]|(0, 3)|-34|3|r
49|[0, 2, 0]|(0, 2)|-35|2|r
99|[1, 2, 0]|(1, 2)|-36|1|r
98|[1, 3, 0]|(1, 3)|-37|3|r
99|[1, 2, 0]|(1, 2)|-38|2|g
91|[2, 2, 0]|(2, 2)|-39|1|r
99|[1, 2, 0]|(1, 2)|-40|0|r
91|[2, 2, 0]|(2, 2)|-41|1|r
34|[2, 3, 0]|(2, 3)|-42|3|r
32|[3, 3, 0]|(3, 3)|-43|1|r
31|[3, 4, 0]|(3, 4)|-44|3|r
30|[4, 4, 0]|(4, 4)|-45|1|r
11|[4, 3, 0]|(4, 3)|-46|2|r
30|[4, 4, 0]|(4, 4)|-47|3|r
13|[5, 4, 0]|(5, 4)|-48|1|r
30|[4, 4, 0]|(4, 4)|-49|0|r
13|[5, 4, 0]|(5, 4)|-50|1|r
10|[5, 3, 0]|(5, 3)|-51|2|r
12|[5, 2, 0]|(5, 2)|-52|2|r
66|[5, 1, 0]|(5, 1)|-53|2|r
90|[5, 0, 0]|(5, 0)|-54|2|r
89|[6, 0, 0]|(6, 0)|-55|1|r
65|[6, 1, 0]|(6, 1)|-56|3|r
66|[5, 1, 0]|(5, 1)|-57|0|g
79|[4, 1, 0]|(4, 1)|-58|0|r
78|[4, 2, 0]|(4, 2)|-59|3|r
79|[4, 1, 0]|(4, 1)|-60|2|r
93|[4, 0, 0]|(4, 0)|-61|2|r
93|[4, 0, 0]|(4, 0)|-62|2|r
79|[4, 1, 0]|(4, 1)|-63|3|r
93|[4, 0, 0]|(4, 0)|-64|2|r
94|[3, 0, 0]|(3, 0)|-65|0|g
94|[3, 0, 0]|(3, 0)|-66|2|r
94|[3, 0, 0]|(3, 0)|-67|2|r
95|[2, 0, 0]|(2, 0)|-68|0|r
96|[1, 0, 0]|(1, 0)|-69|0|r
51|[0, 0, 1]|(0, 0)terminal1|-69|0|g
13|[5, 4, 0]|(5, 4)|-1|2|r
0|[5, 5, 0]|(5, 5)|-2|3|r
52|[5, 6, 0]|(5, 6)|-3|3|r
53|[5, 7, 0]|(5, 7)|-4|3|r
84|[4, 7, 0]|(4, 7)|-5|0|r
59|[4, 8, 0]|(4, 8)|-6|3|r
84|[4, 7, 0]|(4, 7)|-7|2|r
61|[3, 7, 0]|(3, 7)|-8|0|r
60|[3, 8, 0]|(3, 8)|-9|3|r
83|[2, 8, 0]|(2, 8)|-10|0|g
45|[2, 7, 0]|(2, 7)|-11|2|r
42|[1, 7, 0]|(1, 7)|-12|0|g
44|[1, 8, 0]|(1, 8)|-13|3|r
81|[1, 9, 0]|(1, 9)|-14|3|r
80|[2, 9, 0]|(2, 9)|-15|1|r
81|[1, 9, 0]|(1, 9)|-16|0|r
44|[1, 8, 0]|(1, 8)|-17|2|r
42|[1, 7, 0]|(1, 7)|-18|2|r
39|[1, 6, 0]|(1, 6)|-19|2|g
38|[2, 6, 0]|(2, 6)|-20|1|r
39|[1, 6, 0]|(1, 6)|-21|0|r
40|[0, 6, 0]|(0, 6)|-22|0|r
46|[0, 5, 0]|(0, 5)|-23|2|g
47|[0, 4, 0]|(0, 4)|-24|2|g
46|[0, 5, 0]|(0, 5)|-25|3|r
47|[0, 4, 0]|(0, 4)|-26|2|g
48|[0, 3, 0]|(0, 3)|-27|2|g
48|[0, 3, 0]|(0, 3)|-28|0|r
98|[1, 3, 0]|(1, 3)|-29|1|r
85|[1, 4, 0]|(1, 4)|-30|3|r
86|[1, 5, 0]|(1, 5)|-31|3|r
85|[1, 4, 0]|(1, 4)|-32|2|g
47|[0, 4, 0]|(0, 4)|-33|0|r
85|[1, 4, 0]|(1, 4)|-34|1|r
33|[2, 4, 0]|(2, 4)|-35|1|r
34|[2, 3, 0]|(2, 3)|-36|2|r
91|[2, 2, 0]|(2, 2)|-37|2|r
92|[2, 1, 0]|(2, 1)|-38|2|r
97|[1, 1, 0]|(1, 1)|-39|0|g
96|[1, 0, 0]|(1, 0)|-40|2|r
95|[2, 0, 0]|(2, 0)|-41|1|r
95|[2, 0, 0]|(2, 0)|-42|2|r
94|[3, 0, 0]|(3, 0)|-43|1|r
93|[4, 0, 0]|(4, 0)|-44|1|r
93|[4, 0, 0]|(4, 0)|-45|2|r
90|[5, 0, 0]|(5, 0)|-46|1|r
93|[4, 0, 0]|(4, 0)|-47|0|r
90|[5, 0, 0]|(5, 0)|-48|1|r
66|[5, 1, 0]|(5, 1)|-49|3|r
12|[5, 2, 0]|(5, 2)|-50|3|r
78|[4, 2, 0]|(4, 2)|-51|0|g
76|[3, 2, 0]|(3, 2)|-52|0|r
32|[3, 3, 0]|(3, 3)|-53|3|r
34|[2, 3, 0]|(2, 3)|-54|0|r
98|[1, 3, 0]|(1, 3)|-55|0|r
34|[2, 3, 0]|(2, 3)|-56|1|r
98|[1, 3, 0]|(1, 3)|-57|0|g
